#RRR|U50|U25|U75|Umean|T50|T25|T75|Tmean|P50|P25|P75|Pmean|rho50|rho25|rho75|Pmean|S2.783595425e+05|1.019141574e+07|1.021612767e+07|1.024271443e+07|1.021751291e+07|1.490219507e+04|1.492513364e+04|1.494971049e+04|1.492633701e+04|2.247585052e+11|2.255981076e+11|2.265034565e+11|2.256466299e+11|9.901995361e+03|9.912466797e+03|9.923708496e+03|9.913028320e+03|2.566595141e+03
1.681313113e+06|8.834755313e+06|8.900322015e+06|8.964373509e+06|8.895928439e+06|1.356136841e+04|1.363026819e+04|1.369714066e+04|1.362498904e+04|1.798623373e+11|1.819754477e+11|1.840453296e+11|1.818425096e+11|9.298626709e+03|9.329214844e+03|9.358939453e+03|9.326936523e+03|2.566595141e+03
1.694017954e+06|8.824812141e+06|8.889061795e+06|8.942096471e+06|8.885709575e+06|1.355086167e+04|1.361845112e+04|1.367390295e+04|1.361437788e+04|1.795427462e+11|1.816124603e+11|1.833253611e+11|1.815115308e+11|9.293969971e+03|9.323967285e+03|9.348614502e+03|9.322213867e+03|2.566595141e+03
1.708488972e+06|8.804473667e+06|8.872929295e+06|8.939242434e+06|8.856267331e+06|1.352935630e+04|1.360150671e+04|1.367092453e+04|1.358324175e+04|1.788890937e+11|1.810925353e+11|1.832331189e+11|1.805650803e+11|9.284438965e+03|9.316449707e+03|9.347287109e+03|9.308410156e+03|2.566595141e+03
1.722183129e+06|8.762770958e+06|8.839479268e+06|8.894154604e+06|8.819333822e+06|1.348517885e+04|1.356634267e+04|1.362379821e+04|1.354450433e+04|1.775494627e+11|1.800144825e+11|1.817765995e+11|1.793738220e+11|9.264855469e+03|9.300833984e+03|9.326341309e+03|9.291206055e+03|2.566595141e+03
1.735569486e+06|8.725262304e+06|8.807736753e+06|8.876763976e+06|8.795679903e+06|1.344524415e+04|1.353280759e+04|1.360553537e+04|1.351934981e+04|1.763473312e+11|1.789939677e+11|1.812161254e+11|1.786152617e+11|9.247181885e+03|9.285971680e+03|9.318234863e+03|9.280069336e+03|2.566595141e+03
1.748520641e+06|8.713325121e+06|8.797324735e+06|8.863574278e+06|8.790803529e+06|1.343252392e+04|1.352179331e+04|1.359167669e+04|1.351419959e+04|1.759647489e+11|1.786593316e+11|1.807910321e+11|1.784584472e+11|9.241550537e+03|9.281090820e+03|9.312089111e+03|9.277785156e+03|2.566595141e+03
1.761469105e+06|8.709564405e+06|8.788318744e+06|8.836225633e+06|8.773566670e+06|1.342851535e+04|1.351226345e+04|1.356291634e+04|1.349614954e+04|1.758442147e+11|1.783698939e+11|1.799096985e+11|1.779021352e+11|9.239775391e+03|9.276862793e+03|9.299314697e+03|9.269766602e+03|2.566595141e+03
1.772582485e+06|8.677964621e+06|8.757708237e+06|8.822838954e+06|8.742909750e+06|1.339468535e+04|1.347979177e+04|1.354877600e+04|1.346352849e+04|1.748338622e+11|1.773872024e+11|1.794793273e+11|1.769192077e+11|9.224820068e+03|9.262475586e+03|9.293046143e+03|9.255323242e+03|2.566595141e+03
1.784770524e+06|8.672278761e+06|8.753244138e+06|8.801759440e+06|8.737279271e+06|1.338859030e+04|1.347504077e+04|1.352648518e+04|1.345746285e+04|1.746521413e+11|1.772441292e+11|1.788018580e+11|1.767396177e+11|9.222131104e+03|9.260373047e+03|9.283168701e+03|9.252645508e+03|2.566595141e+03
1.796665287e+06|8.623710798e+06|8.707894746e+06|8.772899246e+06|8.700643818e+06|1.333639793e+04|1.342673542e+04|1.349593952e+04|1.341835502e+04|1.731013306e+11|1.757907046e+11|1.778743219e+11|1.755666198e+11|9.199063477e+03|9.238987793e+03|9.269623291e+03|9.235342773e+03|2.566595141e+03
1.808105418e+06|8.629762166e+06|8.698756068e+06|8.762365044e+06|8.693063438e+06|1.334292550e+04|1.341696324e+04|1.348474386e+04|1.341016595e+04|1.732941968e+11|1.754983581e+11|1.775364989e+11|1.753250640e+11|9.201948486e+03|9.234666504e+03|9.264664551e+03|9.231728516e+03|2.566595141e+03
1.822778734e+06|8.578961916e+06|8.653527372e+06|8.734913006e+06|8.651300737e+06|1.328808581e+04|1.336848023e+04|1.345552420e+04|1.336527052e+04|1.716751496e+11|1.740528400e+11|1.766566293e+11|1.739917279e+11|9.177735107e+03|9.213233887e+03|9.251737549e+03|9.211894531e+03|2.566595141e+03
1.835442904e+06|8.532850836e+06|8.624410038e+06|8.683118961e+06|8.605013160e+06|1.323801862e+04|1.333715262e+04|1.340020988e+04|1.331550834e+04|1.702092273e+11|1.731236151e+11|1.749985921e+11|1.725139280e+11|9.155673828e+03|9.199401367e+03|9.227264404e+03|9.189911133e+03|2.566595141e+03
1.847845155e+06|8.541885887e+06|8.633964208e+06|8.689666756e+06|8.605521425e+06|1.324783923e+04|1.334745710e+04|1.340722630e+04|1.331597403e+04|1.704963991e+11|1.734281193e+11|1.752078600e+11|1.725311215e+11|9.160001221e+03|9.203947266e+03|9.230361816e+03|9.190124023e+03|2.566595141e+03
1.860656324e+06|8.497655005e+06|8.625663823e+06|8.679886369e+06|8.592527211e+06|1.319966700e+04|1.333850500e+04|1.339674534e+04|1.330194036e+04|1.690917720e+11|1.731635757e+11|1.748952814e+11|1.721170468e+11|9.138772461e+03|9.200000000e+03|9.225730957e+03|9.183928711e+03|2.566595141e+03
1.872605347e+06|8.509249894e+06|8.574224459e+06|8.642775033e+06|8.572159879e+06|1.321234220e+04|1.328296057e+04|1.335694279e+04|1.328018593e+04|1.694592598e+11|1.715242707e+11|1.737091811e+11|1.714651410e+11|9.144350586e+03|9.175472168e+03|9.208131348e+03|9.174305664e+03|2.566595141e+03
1.884404511e+06|8.490102929e+06|8.564344697e+06|8.633521713e+06|8.559633149e+06|1.319140849e+04|1.327223705e+04|1.334697980e+04|1.326659009e+04|1.688524034e+11|1.712102152e+11|1.734140160e+11|1.710667931e+11|9.135142578e+03|9.170750000e+03|9.203734131e+03|9.168311523e+03|2.566595141e+03
1.894591574e+06|8.434742420e+06|8.537224275e+06|8.591498796e+06|8.512436989e+06|1.313074035e+04|1.324277101e+04|1.330163035e+04|1.321512471e+04|1.670988299e+11|1.703482321e+11|1.720746868e+11|1.695687485e+11|9.108444336e+03|9.157766602e+03|9.183723145e+03|9.145641602e+03|2.566595141e+03
1.906512619e+06|8.418748658e+06|8.522095903e+06|8.569319315e+06|8.498602083e+06|1.311312923e+04|1.322632486e+04|1.327763851e+04|1.320002469e+04|1.665933031e+11|1.698673986e+11|1.713683208e+11|1.691298152e+11|9.100703369e+03|9.150514160e+03|9.173128662e+03|9.138992188e+03|2.566595141e+03
