#RRR|Lz25|Lz50|Lz75|Lzmean|
3.326217924e+06|1.513453037e+28|2.048180862e+28|2.380442841e+28|1.930817528e+28|1.930817528e+30
3.327383620e+06|1.508322312e+28|1.986522412e+28|2.383998644e+28|1.924673634e+28|1.924673634e+30
3.328714057e+06|1.622944615e+28|2.064862730e+28|2.351462668e+28|1.946033363e+28|1.946033363e+30
3.330200699e+06|1.545223847e+28|2.010778710e+28|2.309365310e+28|1.922588754e+28|1.922588754e+30
3.331327594e+06|1.611838532e+28|2.097240320e+28|2.410241497e+28|1.990605109e+28|1.990605109e+30
3.332642907e+06|1.642033169e+28|2.068422019e+28|2.439456513e+28|1.989107211e+28|1.989107211e+30
3.333922272e+06|1.641077377e+28|2.138708122e+28|2.434574345e+28|1.994488081e+28|1.994488081e+30
3.335371990e+06|1.713361909e+28|2.123980887e+28|2.437046004e+28|2.010163981e+28|2.010163981e+30
3.336850712e+06|1.708589538e+28|2.086798614e+28|2.402531578e+28|1.999286288e+28|1.999286288e+30
3.338326475e+06|1.643355453e+28|2.045617693e+28|2.433131295e+28|1.992685378e+28|1.992685378e+30
