#RRR|Lz25|Lz50|Lz75|Lzmean|
2.155106300e+06|1.587019726e+28|2.651568861e+28|3.208054238e+28|2.302800077e+28|2.302800077e+30
2.160195819e+06|1.428333503e+28|2.540832333e+28|3.262539795e+28|2.333001685e+28|2.333001685e+30
2.165459313e+06|1.679653847e+28|2.642792942e+28|3.351905677e+28|2.440572476e+28|2.440572476e+30
2.170875724e+06|1.367643673e+28|2.515661292e+28|3.307113640e+28|2.264492302e+28|2.264492302e+30
2.175159507e+06|1.941063796e+28|2.851620641e+28|3.350340303e+28|2.532729114e+28|2.532729114e+30
2.179757577e+06|1.998937412e+28|2.967379148e+28|3.434183080e+28|2.584513606e+28|2.584513606e+30
2.183953324e+06|1.549243922e+28|2.839623961e+28|3.503721274e+28|2.441805786e+28|2.441805786e+30
2.188446050e+06|1.470035356e+28|2.969255619e+28|3.398179322e+28|2.491080424e+28|2.491080424e+30
2.192228382e+06|1.655721792e+28|2.794610753e+28|3.336535838e+28|2.490769163e+28|2.490769163e+30
2.196363714e+06|1.639099163e+28|2.762260425e+28|3.490802705e+28|2.421898117e+28|2.421898117e+30
2.200999748e+06|1.681574039e+28|2.830546272e+28|3.503760084e+28|2.468637172e+28|2.468637172e+30
2.205644332e+06|2.033379564e+28|2.773290568e+28|3.548637563e+28|2.645020986e+28|2.645020986e+30
2.209722069e+06|1.644358933e+28|2.756082885e+28|3.496989045e+28|2.439150739e+28|2.439150739e+30
2.213595152e+06|1.663398911e+28|2.761198416e+28|3.462476558e+28|2.488049900e+28|2.488049900e+30
2.218350686e+06|1.819363641e+28|2.777116007e+28|3.518572793e+28|2.554043883e+28|2.554043883e+30
2.222940450e+06|1.716379516e+28|2.972667712e+28|3.547104702e+28|2.556758799e+28|2.556758799e+30
2.227615319e+06|1.392506688e+28|3.103953405e+28|3.620545288e+28|2.556203486e+28|2.556203486e+30
2.232478787e+06|1.233693027e+28|2.661825800e+28|3.628556571e+28|2.382568690e+28|2.382568690e+30
2.237399018e+06|1.846069023e+28|2.875980572e+28|3.460985261e+28|2.532565232e+28|2.532565232e+30
2.241704642e+06|1.631886087e+28|3.023817268e+28|3.715450773e+28|2.628493209e+28|2.628493209e+30
2.246147880e+06|2.106972301e+28|2.974044484e+28|3.669996171e+28|2.682170209e+28|2.682170209e+30
2.250338451e+06|1.875738644e+28|3.091931668e+28|3.648551439e+28|2.674429518e+28|2.674429518e+30
2.254596540e+06|2.008411161e+28|3.211274998e+28|3.697643466e+28|2.741814514e+28|2.741814514e+30
2.258538942e+06|1.638231895e+28|2.952960112e+28|3.532124045e+28|2.559598147e+28|2.559598147e+30
2.262707933e+06|1.997643817e+28|2.881268906e+28|3.713869898e+28|2.640496102e+28|2.640496102e+30
2.266998311e+06|1.902606793e+28|2.823661157e+28|3.607419285e+28|2.644044071e+28|2.644044071e+30
2.270931215e+06|1.851646230e+28|3.162342154e+28|3.708545375e+28|2.764722627e+28|2.764722627e+30
2.275157196e+06|1.858288382e+28|2.931068545e+28|3.726038496e+28|2.661937332e+28|2.661937332e+30
2.279599745e+06|1.662819371e+28|2.872866828e+28|3.686734810e+28|2.564174032e+28|2.564174032e+30
2.284221289e+06|1.619662894e+28|2.625460526e+28|3.566079150e+28|2.491799474e+28|2.491799474e+30
2.288947726e+06|1.632651945e+28|2.663603489e+28|3.715574526e+28|2.530658715e+28|2.530658715e+30
2.292965275e+06|1.990774998e+28|2.973181431e+28|3.735111151e+28|2.736294721e+28|2.736294721e+30
2.296965667e+06|1.783181716e+28|2.875772395e+28|3.691693215e+28|2.668539726e+28|2.668539726e+30
2.301516055e+06|1.869397611e+28|3.284253927e+28|3.869563556e+28|2.782857482e+28|2.782857482e+30
2.306104228e+06|1.843273614e+28|3.097891785e+28|3.704407487e+28|2.743540915e+28|2.743540915e+30
2.310123460e+06|1.874290137e+28|3.185273596e+28|3.837383679e+28|2.810361201e+28|2.810361201e+30
2.314840934e+06|1.669731767e+28|2.907154986e+28|3.832138978e+28|2.708670286e+28|2.708670286e+30
2.318946123e+06|1.881235991e+28|3.113301317e+28|3.869649458e+28|2.759161723e+28|2.759161723e+30
2.323005549e+06|2.231363654e+28|3.306072977e+28|3.931533184e+28|2.912730979e+28|2.912730979e+30
2.326892598e+06|2.351857273e+28|3.342635225e+28|3.937290888e+28|2.939275421e+28|2.939275421e+30
2.330858741e+06|2.018240440e+28|3.050529144e+28|3.884187295e+28|2.803942651e+28|2.803942651e+30
2.334661896e+06|2.412780708e+28|3.398756840e+28|3.913007412e+28|3.020010261e+28|3.020010261e+30
2.339119619e+06|1.741012730e+28|3.263615899e+28|3.938758165e+28|2.767181344e+28|2.767181344e+30
2.343251571e+06|1.683776444e+28|3.290599488e+28|4.017095424e+28|2.822556764e+28|2.822556764e+30
2.347844179e+06|2.527331357e+28|3.445059575e+28|4.046551083e+28|3.063108219e+28|3.063108219e+30
2.352146366e+06|1.994487093e+28|3.108053365e+28|3.900643601e+28|2.819465706e+28|2.819465706e+30
2.356486680e+06|1.745734646e+28|3.053665152e+28|3.877619499e+28|2.782814107e+28|2.782814107e+30
2.360162511e+06|1.695302621e+28|2.812008338e+28|3.893163617e+28|2.670789590e+28|2.670789590e+30
2.363535990e+06|1.635336282e+28|3.168467197e+28|4.014782354e+28|2.767374566e+28|2.767374566e+30
2.367662519e+06|1.866344512e+28|3.513263587e+28|4.097947995e+28|2.932118059e+28|2.932118059e+30
