#RRR|Lz25|Lz50|Lz75|Lzmean|
1.398748161e+06|4.715472419e+26|7.325900970e+26|1.080644471e+27|7.240530788e+26|7.240530788e+28
1.400766508e+06|4.317459534e+26|7.925986484e+26|1.124264365e+27|7.644514533e+26|7.644514533e+28
1.403056285e+06|5.015780321e+26|8.382244137e+26|1.146479950e+27|7.923960858e+26|7.923960858e+28
1.405198409e+06|6.283621264e+26|9.050054183e+26|1.146336977e+27|8.263838472e+26|8.263838472e+28
1.407388870e+06|5.128596615e+26|9.281315313e+26|1.162071734e+27|8.098497753e+26|8.098497753e+28
1.409843444e+06|5.023219184e+26|7.645033686e+26|1.102982975e+27|7.371187694e+26|7.371187694e+28
1.412270126e+06|6.387281231e+26|9.364310037e+26|1.162540719e+27|8.475212625e+26|8.475212625e+28
1.414478597e+06|5.568759877e+26|8.766626519e+26|1.145417949e+27|8.131506345e+26|8.131506345e+28
1.416521591e+06|7.084591579e+26|1.002366236e+27|1.200165246e+27|9.142363437e+26|9.142363437e+28
1.418602576e+06|6.548982015e+26|9.428557887e+26|1.159545615e+27|8.536434759e+26|8.536434759e+28
1.420899791e+06|6.500190209e+26|1.019769123e+27|1.160523044e+27|8.839342360e+26|8.839342360e+28
1.423255326e+06|5.741713852e+26|9.409177761e+26|1.189640107e+27|8.733425663e+26|8.733425663e+28
1.425386302e+06|6.553274412e+26|9.798052791e+26|1.190912011e+27|8.764812336e+26|8.764812336e+28
1.427615127e+06|6.957021336e+26|1.118828095e+27|1.232900699e+27|9.513993987e+26|9.513993987e+28
1.430252073e+06|6.533854104e+26|9.913834731e+26|1.217706303e+27|8.803970117e+26|8.803970117e+28
1.432846406e+06|7.468120898e+26|1.009493848e+27|1.181286432e+27|9.065523904e+26|9.065523904e+28
1.435345971e+06|5.473711952e+26|1.028360299e+27|1.215527403e+27|8.902050544e+26|8.902050544e+28
1.437891600e+06|7.335661426e+26|1.069744369e+27|1.241842387e+27|9.418785961e+26|9.418785961e+28
1.440773052e+06|5.911181990e+26|1.041866802e+27|1.212947046e+27|9.006247909e+26|9.006247909e+28
1.443213001e+06|6.725020268e+26|1.015034216e+27|1.220412637e+27|8.922042362e+26|8.922042362e+28
1.445178199e+06|6.518010048e+26|1.065375500e+27|1.244293654e+27|9.387502499e+26|9.387502499e+28
1.447493527e+06|5.557739937e+26|1.093119414e+27|1.273092953e+27|9.073665676e+26|9.073665676e+28
1.450533430e+06|6.219309493e+26|1.082254006e+27|1.257365028e+27|9.196359281e+26|9.196359281e+28
1.453028383e+06|5.990501724e+26|1.035611805e+27|1.248277365e+27|8.883587424e+26|8.883587424e+28
1.455354369e+06|6.187410937e+26|1.129118751e+27|1.277529717e+27|9.225995399e+26|9.225995399e+28
1.458443085e+06|6.030012089e+26|1.091127658e+27|1.268840083e+27|9.050301214e+26|9.050301214e+28
1.460844120e+06|3.969019510e+26|8.787312156e+26|1.216986506e+27|7.966683180e+26|7.966683180e+28
1.463233816e+06|3.834128343e+26|8.982913674e+26|1.182525492e+27|7.765057837e+26|7.765057837e+28
1.465427862e+06|5.451692165e+26|9.412458398e+26|1.236974170e+27|8.399769421e+26|8.399769421e+28
1.467464085e+06|3.996462953e+26|7.956878907e+26|1.123715716e+27|7.654669804e+26|7.654669804e+28
1.469628817e+06|4.570526202e+26|8.874160210e+26|1.205962836e+27|8.152279196e+26|8.152279196e+28
1.471717601e+06|4.520164814e+26|9.628154383e+26|1.208988832e+27|8.442186177e+26|8.442186177e+28
1.473773721e+06|5.261236504e+26|8.366250965e+26|1.158397926e+27|8.014229159e+26|8.014229159e+28
1.476087011e+06|6.368300453e+26|8.879576650e+26|1.197075202e+27|8.730704973e+26|8.730704973e+28
1.478261257e+06|5.299988020e+26|9.335285761e+26|1.264022879e+27|8.763049464e+26|8.763049464e+28
1.480512957e+06|5.782611288e+26|9.233417304e+26|1.274376182e+27|8.814626750e+26|8.814626750e+28
1.482397235e+06|4.484911274e+26|8.277706057e+26|1.219974798e+27|8.121001262e+26|8.121001262e+28
1.484259319e+06|5.878832800e+26|9.324371182e+26|1.287321432e+27|8.846695241e+26|8.846695241e+28
1.486283077e+06|6.448983800e+26|9.970006056e+26|1.263058540e+27|9.357290518e+26|9.357290518e+28
1.488446180e+06|5.456974257e+26|9.756941072e+26|1.238918743e+27|8.764139502e+26|8.764139502e+28
1.490569785e+06|5.760957897e+26|9.034737513e+26|1.204386722e+27|8.699040821e+26|8.699040821e+28
1.492404686e+06|5.694047585e+26|1.106990300e+27|1.320574102e+27|9.571826166e+26|9.571826166e+28
1.494287715e+06|7.366663773e+26|1.081430018e+27|1.322330723e+27|9.618371887e+26|9.618371887e+28
1.496566612e+06|7.034984369e+26|1.084484545e+27|1.298618089e+27|9.702702358e+26|9.702702358e+28
1.498516002e+06|7.307332511e+26|1.164080671e+27|1.355751176e+27|1.019126967e+27|1.019126967e+29
1.500712138e+06|6.632629493e+26|1.163960916e+27|1.328880077e+27|9.950742814e+26|9.950742814e+28
1.502706022e+06|8.903273767e+26|1.188108876e+27|1.347844422e+27|1.070711053e+27|1.070711053e+29
1.504895953e+06|7.996542888e+26|1.079881590e+27|1.327231485e+27|1.017120215e+27|1.017120215e+29
1.507012448e+06|7.910199408e+26|1.243659954e+27|1.368376379e+27|1.066694482e+27|1.066694482e+29
1.509056738e+06|7.155699366e+26|1.175581491e+27|1.381632702e+27|1.015672633e+27|1.015672633e+29
1.511094804e+06|8.854648490e+26|1.200083584e+27|1.376397579e+27|1.067006144e+27|1.067006144e+29
