#RRR|Lz25|Lz50|Lz75|Lzmean|
2.446794008e+06|3.194764383e+28|4.458474662e+28|5.504121926e+28|4.082657194e+28|4.082657194e+30
2.450050470e+06|2.507242600e+28|4.284327681e+28|5.404844731e+28|3.843639992e+28|3.843639992e+30
2.453596291e+06|2.411568262e+28|4.453957213e+28|5.436681631e+28|3.854222910e+28|3.854222910e+30
2.457589192e+06|2.605695588e+28|4.320462548e+28|5.492802716e+28|3.892945716e+28|3.892945716e+30
2.460888112e+06|3.232744335e+28|4.952229997e+28|5.622740045e+28|4.221784007e+28|4.221784007e+30
2.464795673e+06|3.150152971e+28|4.532307000e+28|5.505048911e+28|4.181833199e+28|4.181833199e+30
2.468361421e+06|2.278042119e+28|4.632338741e+28|5.455670755e+28|3.923295480e+28|3.923295480e+30
2.472348810e+06|2.569923057e+28|4.230850255e+28|5.587299843e+28|3.888891990e+28|3.888891990e+30
2.476563987e+06|2.673370768e+28|4.307540707e+28|5.375282470e+28|3.843775784e+28|3.843775784e+30
2.480240325e+06|2.079751201e+28|4.172040162e+28|5.631579709e+28|3.741639772e+28|3.741639772e+30
2.483579419e+06|2.695125130e+28|4.787517518e+28|5.593626205e+28|4.104539099e+28|4.104539099e+30
2.487430680e+06|2.642945526e+28|4.811396857e+28|5.580986859e+28|4.033115663e+28|4.033115663e+30
2.491341199e+06|2.543046080e+28|4.190923336e+28|5.436043202e+28|3.823772568e+28|3.823772568e+30
2.495166498e+06|2.210118513e+28|4.413113739e+28|5.717646816e+28|3.906810289e+28|3.906810289e+30
2.498404377e+06|2.775063686e+28|4.710678862e+28|5.542586869e+28|4.067285044e+28|4.067285044e+30
2.502076054e+06|2.327081319e+28|3.701921080e+28|5.511746176e+28|3.675871499e+28|3.675871499e+30
2.505424374e+06|2.123988829e+28|4.105042241e+28|5.543263115e+28|3.722524997e+28|3.722524997e+30
2.509164609e+06|2.583817913e+28|4.882573535e+28|5.699036504e+28|4.151063925e+28|4.151063925e+30
2.512445434e+06|3.730535735e+28|5.120945041e+28|5.789755261e+28|4.573420230e+28|4.573420230e+30
2.516270443e+06|2.763591625e+28|4.602056591e+28|5.878893776e+28|4.188913322e+28|4.188913322e+30
2.520148168e+06|2.603113547e+28|4.570632999e+28|5.555756975e+28|4.021678425e+28|4.021678425e+30
2.524020940e+06|2.619417404e+28|4.166958762e+28|5.598550809e+28|3.827989621e+28|3.827989621e+30
2.527326563e+06|2.895072340e+28|4.837957715e+28|5.794876773e+28|4.360482979e+28|4.360482979e+30
2.530645626e+06|2.503730339e+28|4.294389367e+28|5.390735909e+28|3.933548646e+28|3.933548646e+30
2.534370133e+06|3.119929135e+28|4.304332602e+28|5.811381553e+28|4.137779848e+28|4.137779848e+30
2.538071316e+06|2.988725178e+28|5.151792222e+28|5.853277394e+28|4.452361827e+28|4.452361827e+30
2.541554520e+06|3.494679259e+28|4.474561759e+28|5.894442923e+28|4.319235154e+28|4.319235154e+30
2.544584656e+06|2.885140889e+28|5.330337214e+28|6.131918837e+28|4.416741981e+28|4.416741981e+30
2.547262222e+06|3.270699787e+28|4.486502532e+28|5.820941898e+28|4.208489488e+28|4.208489488e+30
