#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
1.29844100e+08 1.10207011e+01 4.97566555e+03 2.14815412e+12 5.46451760e+10 1.82407930e+07 1.02472029e+26 402
1.30028800e+08 1.10197619e+01 4.97505716e+03 2.14733075e+12 5.46286178e+10 1.82407930e+07 1.02904508e+26 402
1.30213500e+08 1.10188215e+01 4.97444798e+03 2.14650632e+12 5.46120383e+10 1.82407930e+07 1.03338180e+26 402
1.30398200e+08 1.10178798e+01 4.97383802e+03 2.14568083e+12 5.45954375e+10 1.82407930e+07 1.03773046e+26 402
1.30582900e+08 1.10169370e+01 4.97322728e+03 2.14485428e+12 5.45788154e+10 1.82407930e+07 1.04209107e+26 402
1.30767600e+08 1.10159929e+01 4.97261575e+03 2.14402668e+12 5.45621719e+10 1.82407930e+07 1.04646365e+26 402
1.30952300e+08 1.10150476e+01 4.97200344e+03 2.14319801e+12 5.45455072e+10 1.82407930e+07 1.05084822e+26 402
1.31137000e+08 1.10141011e+01 4.97139035e+03 2.14236829e+12 5.45288212e+10 1.82407930e+07 1.05524478e+26 402
1.31321700e+08 1.10131535e+01 4.97077648e+03 2.14153750e+12 5.45121139e+10 1.82407930e+07 1.05965336e+26 402
1.31506400e+08 1.10122046e+01 4.97016183e+03 2.14070566e+12 5.44953854e+10 1.82407930e+07 1.06407397e+26 402
1.31691100e+08 1.10112545e+01 4.96954639e+03 2.13987276e+12 5.44786356e+10 1.82407930e+07 1.06850663e+26 402
1.31875800e+08 1.10103032e+01 4.96893017e+03 2.13903881e+12 5.44618645e+10 1.82407930e+07 1.07295134e+26 402
1.32060500e+08 1.10093507e+01 4.96831318e+03 2.13820380e+12 5.44450722e+10 1.82407930e+07 1.07740813e+26 402
1.32245200e+08 1.10083969e+01 4.96769540e+03 2.13736773e+12 5.44282587e+10 1.82407930e+07 1.08187700e+26 402
1.32429900e+08 1.10074420e+01 4.96707685e+03 2.13653061e+12 5.44114239e+10 1.82407930e+07 1.08635798e+26 402
1.32614600e+08 1.10064859e+01 4.96645751e+03 2.13569244e+12 5.43945680e+10 1.82407930e+07 1.09085108e+26 402
1.32799300e+08 1.10055286e+01 4.96583740e+03 2.13485321e+12 5.43776908e+10 1.82407930e+07 1.09535631e+26 402
1.32984000e+08 1.10045701e+01 4.96521651e+03 2.13401292e+12 5.43607925e+10 1.82407930e+07 1.09987369e+26 402
1.33168700e+08 1.10036103e+01 4.96459483e+03 2.13317159e+12 5.43438730e+10 1.82407930e+07 1.10440323e+26 402
1.33353400e+08 1.10026494e+01 4.96397239e+03 2.13232920e+12 5.43269323e+10 1.82407930e+07 1.10894495e+26 402
1.33538100e+08 1.10016873e+01 4.96334916e+03 2.13148576e+12 5.43099704e+10 1.82407930e+07 1.11349886e+26 402
1.33722800e+08 1.10007240e+01 4.96272516e+03 2.13064126e+12 5.42929874e+10 1.82407930e+07 1.11806497e+26 402
1.33907500e+08 1.09997595e+01 4.96210038e+03 2.12979572e+12 5.42759832e+10 1.82407930e+07 1.12264331e+26 402
1.34092200e+08 1.09987937e+01 4.96147482e+03 2.12894912e+12 5.42589579e+10 1.82407930e+07 1.12723389e+26 402
1.34276900e+08 1.09978268e+01 4.96084849e+03 2.12810147e+12 5.42419115e+10 1.82407930e+07 1.13183671e+26 402
1.34461600e+08 1.09968587e+01 4.96022138e+03 2.12725278e+12 5.42248440e+10 1.82407930e+07 1.13645180e+26 402
1.34646300e+08 1.09958894e+01 4.95959349e+03 2.12640303e+12 5.42077553e+10 1.82407930e+07 1.14107917e+26 402
1.34831000e+08 1.09949189e+01 4.95896483e+03 2.12555224e+12 5.41906456e+10 1.82407930e+07 1.14571884e+26 402
1.35015700e+08 1.09939471e+01 4.95833540e+03 2.12470039e+12 5.41735148e+10 1.82407930e+07 1.15037081e+26 402
1.35200400e+08 1.09929742e+01 4.95770519e+03 2.12384750e+12 5.41563629e+10 1.82407930e+07 1.15503511e+26 402
1.35385100e+08 1.09920001e+01 4.95707421e+03 2.12299356e+12 5.41391899e+10 1.82407930e+07 1.15971175e+26 402
1.35569800e+08 1.09910249e+01 4.95644245e+03 2.12213858e+12 5.41219959e+10 1.82407930e+07 1.16440074e+26 402
1.35754500e+08 1.09900468e+01 4.95580889e+03 2.12128254e+12 5.41047790e+10 1.82407930e+07 1.16910210e+26 402
1.35939200e+08 1.09890614e+01 4.95517060e+03 2.12042546e+12 5.40875340e+10 1.82407930e+07 1.17381584e+26 402
1.36123900e+08 1.09880749e+01 4.95453154e+03 2.11956734e+12 5.40702680e+10 1.82407930e+07 1.17854197e+26 402
1.36308600e+08 1.09870871e+01 4.95389170e+03 2.11870817e+12 5.40529810e+10 1.82407930e+07 1.18328052e+26 402
1.36493300e+08 1.09860982e+01 4.95325107e+03 2.11784796e+12 5.40356730e+10 1.82407930e+07 1.18803148e+26 402
1.36678000e+08 1.09851080e+01 4.95260968e+03 2.11698670e+12 5.40183439e+10 1.82407930e+07 1.19279489e+26 402
1.36862700e+08 1.09841167e+01 4.95196750e+03 2.11612440e+12 5.40009939e+10 1.82407930e+07 1.19757074e+26 402
1.37047400e+08 1.09831241e+01 4.95132455e+03 2.11526106e+12 5.39836229e+10 1.82407930e+07 1.20235907e+26 402
1.37232100e+08 1.09821304e+01 4.95068082e+03 2.11439668e+12 5.39662310e+10 1.82407930e+07 1.20715987e+26 402
1.37416800e+08 1.09811354e+01 4.95003632e+03 2.11353125e+12 5.39488180e+10 1.82407930e+07 1.21197317e+26 402
1.37601500e+08 1.09801393e+01 4.94939104e+03 2.11266478e+12 5.39313841e+10 1.82407930e+07 1.21679899e+26 402
1.37786200e+08 1.09791419e+01 4.94874499e+03 2.11179727e+12 5.39139293e+10 1.82407930e+07 1.22163732e+26 402
1.37970900e+08 1.09781434e+01 4.94809816e+03 2.11092873e+12 5.38964536e+10 1.82407930e+07 1.22648820e+26 402
1.38155600e+08 1.09771437e+01 4.94745055e+03 2.11005914e+12 5.38789569e+10 1.82407930e+07 1.23135163e+26 402
1.38340300e+08 1.09761427e+01 4.94680218e+03 2.10918851e+12 5.38614393e+10 1.82407930e+07 1.23622763e+26 402
1.38525000e+08 1.09751406e+01 4.94615303e+03 2.10831684e+12 5.38439009e+10 1.82407930e+07 1.24111621e+26 402
1.38709700e+08 1.09741373e+01 4.94550310e+03 2.10744414e+12 5.38263415e+10 1.82407930e+07 1.24601738e+26 402
1.38894400e+08 1.09731328e+01 4.94485241e+03 2.10657040e+12 5.38087612e+10 1.82407930e+07 1.25093118e+26 402
1.39079100e+08 1.09721271e+01 4.94420094e+03 2.10569562e+12 5.37911601e+10 1.82407930e+07 1.25585759e+26 402
1.39263800e+08 1.09711202e+01 4.94354870e+03 2.10481980e+12 5.37735381e+10 1.82407930e+07 1.26079665e+26 402
1.39448500e+08 1.09701121e+01 4.94289568e+03 2.10394295e+12 5.37558953e+10 1.82407930e+07 1.26574836e+26 402
1.39633200e+08 1.09691029e+01 4.94224190e+03 2.10306506e+12 5.37382316e+10 1.82407930e+07 1.27071274e+26 402
1.39817900e+08 1.09680924e+01 4.94158734e+03 2.10218614e+12 5.37205471e+10 1.82407930e+07 1.27568981e+26 402
1.40002600e+08 1.09670807e+01 4.94093202e+03 2.10130618e+12 5.37028418e+10 1.82407930e+07 1.28067957e+26 402
1.40187300e+08 1.09660679e+01 4.94027592e+03 2.10042519e+12 5.36851157e+10 1.82407930e+07 1.28568205e+26 402
1.40372000e+08 1.09650539e+01 4.93961905e+03 2.09954316e+12 5.36673687e+10 1.82407930e+07 1.29069726e+26 402
1.40556700e+08 1.09640386e+01 4.93896142e+03 2.09866010e+12 5.36496010e+10 1.82407930e+07 1.29572520e+26 402
1.40741400e+08 1.09630222e+01 4.93830301e+03 2.09777600e+12 5.36318125e+10 1.82407930e+07 1.30076591e+26 402
1.40926100e+08 1.09620046e+01 4.93764384e+03 2.09689088e+12 5.36140032e+10 1.82407930e+07 1.30581938e+26 402
1.41110800e+08 1.09609859e+01 4.93698390e+03 2.09600472e+12 5.35961731e+10 1.82407930e+07 1.31088564e+26 402
1.41295500e+08 1.09599659e+01 4.93632319e+03 2.09511753e+12 5.35783223e+10 1.82407930e+07 1.31596469e+26 402
1.41480200e+08 1.09589404e+01 4.93565833e+03 2.09422931e+12 5.35604435e+10 1.82407930e+07 1.32105656e+26 402
1.41664900e+08 1.09579101e+01 4.93498986e+03 2.09334006e+12 5.35425378e+10 1.82407930e+07 1.32616126e+26 402
1.41849600e+08 1.09568787e+01 4.93432061e+03 2.09244978e+12 5.35246114e+10 1.82407930e+07 1.33127879e+26 402
1.42034300e+08 1.09558460e+01 4.93365060e+03 2.09155848e+12 5.35066642e+10 1.82407930e+07 1.33640918e+26 402
1.42219000e+08 1.09548121e+01 4.93297981e+03 2.09066614e+12 5.34886964e+10 1.82407930e+07 1.34155243e+26 402
1.42403700e+08 1.09537771e+01 4.93230824e+03 2.08977278e+12 5.34707079e+10 1.82407930e+07 1.34670857e+26 402
1.42588400e+08 1.09527409e+01 4.93163591e+03 2.08887839e+12 5.34526987e+10 1.82407930e+07 1.35187760e+26 402
1.42773100e+08 1.09517034e+01 4.93096280e+03 2.08798297e+12 5.34346688e+10 1.82407930e+07 1.35705954e+26 402
1.42957800e+08 1.09506648e+01 4.93028892e+03 2.08708652e+12 5.34166182e+10 1.82407930e+07 1.36225440e+26 402
1.43142500e+08 1.09496250e+01 4.92961427e+03 2.08618905e+12 5.33985470e+10 1.82407930e+07 1.36746220e+26 402
1.43327200e+08 1.09485840e+01 4.92893885e+03 2.08529056e+12 5.33804552e+10 1.82407930e+07 1.37268295e+26 402
1.43511900e+08 1.09475418e+01 4.92826266e+03 2.08439104e+12 5.33623427e+10 1.82407930e+07 1.37791668e+26 402
1.43696600e+08 1.09464984e+01 4.92758570e+03 2.08349050e+12 5.33442096e+10 1.82407930e+07 1.38316338e+26 402
1.43881300e+08 1.09454539e+01 4.92690797e+03 2.08258893e+12 5.33260558e+10 1.82407930e+07 1.38842307e+26 402
1.44066000e+08 1.09444081e+01 4.92622947e+03 2.08168634e+12 5.33078815e+10 1.82407930e+07 1.39369578e+26 402
1.44250700e+08 1.09433612e+01 4.92555021e+03 2.08078272e+12 5.32896866e+10 1.82407930e+07 1.39898151e+26 402
1.44435400e+08 1.09423131e+01 4.92487017e+03 2.07987809e+12 5.32714711e+10 1.82407930e+07 1.40428028e+26 402
1.44620100e+08 1.09412638e+01 4.92418937e+03 2.07897243e+12 5.32532350e+10 1.82407930e+07 1.40959209e+26 402
1.44804800e+08 1.09402133e+01 4.92350779e+03 2.07806575e+12 5.32349784e+10 1.82407930e+07 1.41491698e+26 402
1.44989500e+08 1.09391617e+01 4.92282546e+03 2.07715805e+12 5.32167012e+10 1.82407930e+07 1.42025494e+26 402
1.45174200e+08 1.09381088e+01 4.92214235e+03 2.07624933e+12 5.31984035e+10 1.82407930e+07 1.42560600e+26 402
1.45358900e+08 1.09370548e+01 4.92145848e+03 2.07533959e+12 5.31800852e+10 1.82407930e+07 1.43097017e+26 402
1.45543600e+08 1.09359996e+01 4.92077384e+03 2.07442884e+12 5.31617465e+10 1.82407930e+07 1.43634746e+26 402
1.45728300e+08 1.09349432e+01 4.92008843e+03 2.07351706e+12 5.31433872e+10 1.82407930e+07 1.44173788e+26 402
1.45913000e+08 1.09338857e+01 4.91940226e+03 2.07260427e+12 5.31250074e+10 1.82407930e+07 1.44714146e+26 402
1.46097700e+08 1.09328269e+01 4.91871533e+03 2.07169045e+12 5.31066071e+10 1.82407930e+07 1.45255820e+26 402
1.46282400e+08 1.09317670e+01 4.91802763e+03 2.07077562e+12 5.30881863e+10 1.82407930e+07 1.45798812e+26 402
1.46467100e+08 1.09307059e+01 4.91733917e+03 2.06985978e+12 5.30697451e+10 1.82407930e+07 1.46343123e+26 402
1.46651800e+08 1.09296436e+01 4.91664994e+03 2.06894292e+12 5.30512834e+10 1.82407930e+07 1.46888755e+26 402
1.46836500e+08 1.09285788e+01 4.91595895e+03 2.06802504e+12 5.30327993e+10 1.82407930e+07 1.47435709e+26 402
1.47021200e+08 1.09275059e+01 4.91526191e+03 2.06710614e+12 5.30142840e+10 1.82407930e+07 1.47983986e+26 402
1.47205900e+08 1.09264317e+01 4.91456410e+03 2.06618624e+12 5.29957483e+10 1.82407930e+07 1.48533588e+26 402
1.47390600e+08 1.09253564e+01 4.91386552e+03 2.06526532e+12 5.29771921e+10 1.82407930e+07 1.49084516e+26 402
1.47575300e+08 1.09242799e+01 4.91316617e+03 2.06434339e+12 5.29586156e+10 1.82407930e+07 1.49636771e+26 402
1.47760000e+08 1.09232021e+01 4.91246606e+03 2.06342044e+12 5.29400187e+10 1.82407930e+07 1.50190355e+26 402
1.47944700e+08 1.09221233e+01 4.91176518e+03 2.06249649e+12 5.29214014e+10 1.82407930e+07 1.50745269e+26 402
1.48129400e+08 1.09210432e+01 4.91106353e+03 2.06157152e+12 5.29027637e+10 1.82407930e+07 1.51301514e+26 402
1.48314100e+08 1.09199619e+01 4.91036112e+03 2.06064554e+12 5.28841056e+10 1.82407930e+07 1.51859092e+26 402
1.48498800e+08 1.09188795e+01 4.90965794e+03 2.05971855e+12 5.28654272e+10 1.82407930e+07 1.52418005e+26 402
1.48683500e+08 1.09177959e+01 4.90895399e+03 2.05879055e+12 5.28467284e+10 1.82407930e+07 1.52978253e+26 402
1.48868200e+08 1.09167111e+01 4.90824928e+03 2.05786155e+12 5.28280094e+10 1.82407930e+07 1.53539838e+26 402
1.49052900e+08 1.09156252e+01 4.90754380e+03 2.05693153e+12 5.28092699e+10 1.82407930e+07 1.54102761e+26 402
1.49237600e+08 1.09145380e+01 4.90683756e+03 2.05600051e+12 5.27905102e+10 1.82407930e+07 1.54667025e+26 402
1.49422300e+08 1.09134497e+01 4.90613055e+03 2.05506847e+12 5.27717302e+10 1.82407930e+07 1.55232629e+26 402
1.49607000e+08 1.09123602e+01 4.90542278e+03 2.05413544e+12 5.27529299e+10 1.82407930e+07 1.55799577e+26 402
1.49791700e+08 1.09112696e+01 4.90471424e+03 2.05320139e+12 5.27341093e+10 1.82407930e+07 1.56367868e+26 402
1.49976400e+08 1.09101777e+01 4.90400495e+03 2.05226634e+12 5.27152684e+10 1.82407930e+07 1.56937505e+26 402
1.50161100e+08 1.09090847e+01 4.90329489e+03 2.05133028e+12 5.26964073e+10 1.82407930e+07 1.57508488e+26 402
1.50345800e+08 1.09079905e+01 4.90258407e+03 2.05039322e+12 5.26775259e+10 1.82407930e+07 1.58080819e+26 402
1.50530500e+08 1.09068951e+01 4.90187248e+03 2.04945516e+12 5.26586243e+10 1.82407930e+07 1.58654501e+26 402
1.50715200e+08 1.09057986e+01 4.90116014e+03 2.04851609e+12 5.26397025e+10 1.82407930e+07 1.59229532e+26 402
1.50899900e+08 1.09047009e+01 4.90044703e+03 2.04757601e+12 5.26207604e+10 1.82407930e+07 1.59805917e+26 402
1.51084600e+08 1.09036020e+01 4.89973316e+03 2.04663494e+12 5.26017981e+10 1.82407930e+07 1.60383655e+26 402
1.51269300e+08 1.09025020e+01 4.89901854e+03 2.04569286e+12 5.25828157e+10 1.82407930e+07 1.60962748e+26 402
1.51454000e+08 1.09014008e+01 4.89830315e+03 2.04474978e+12 5.25638130e+10 1.82407930e+07 1.61543197e+26 402
1.51638700e+08 1.09002984e+01 4.89758700e+03 2.04380570e+12 5.25447902e+10 1.82407930e+07 1.62125005e+26 402
1.51823400e+08 1.08991948e+01 4.89687010e+03 2.04286062e+12 5.25257472e+10 1.82407930e+07 1.62708171e+26 402
1.52008100e+08 1.08980901e+01 4.89615243e+03 2.04191454e+12 5.25066841e+10 1.82407930e+07 1.63292698e+26 402
1.52192800e+08 1.08969762e+01 4.89542853e+03 2.04096746e+12 5.24875914e+10 1.82407930e+07 1.63878587e+26 402
1.52377500e+08 1.08958603e+01 4.89470337e+03 2.04001938e+12 5.24684777e+10 1.82407930e+07 1.64465839e+26 402
1.52562200e+08 1.08947433e+01 4.89397746e+03 2.03907030e+12 5.24493438e+10 1.82407930e+07 1.65054455e+26 402
1.52746900e+08 1.08936251e+01 4.89325078e+03 2.03812022e+12 5.24301899e+10 1.82407930e+07 1.65644437e+26 402
1.52931600e+08 1.08925057e+01 4.89252333e+03 2.03716915e+12 5.24110159e+10 1.82407930e+07 1.66235786e+26 402
1.53116300e+08 1.08913852e+01 4.89179513e+03 2.03621709e+12 5.23918218e+10 1.82407930e+07 1.66828503e+26 402
1.53301000e+08 1.08902635e+01 4.89106616e+03 2.03526402e+12 5.23726076e+10 1.82407930e+07 1.67422589e+26 402
1.53485700e+08 1.08891406e+01 4.89033644e+03 2.03430996e+12 5.23533734e+10 1.82407930e+07 1.68018047e+26 402
1.53670400e+08 1.08880166e+01 4.88960595e+03 2.03335491e+12 5.23341191e+10 1.82407930e+07 1.68614878e+26 402
1.53855100e+08 1.08868913e+01 4.88887470e+03 2.03239886e+12 5.23148448e+10 1.82407930e+07 1.69213082e+26 402
1.54039800e+08 1.08857649e+01 4.88814269e+03 2.03144182e+12 5.22955504e+10 1.82407930e+07 1.69812661e+26 402
1.54224500e+08 1.08846374e+01 4.88740993e+03 2.03048379e+12 5.22762360e+10 1.82407930e+07 1.70413616e+26 402
1.54409200e+08 1.08835086e+01 4.88667640e+03 2.02952476e+12 5.22569016e+10 1.82407930e+07 1.71015950e+26 402
1.54593900e+08 1.08823788e+01 4.88594212e+03 2.02856475e+12 5.22375473e+10 1.82407930e+07 1.71619663e+26 402
1.54778600e+08 1.08812477e+01 4.88520707e+03 2.02760374e+12 5.22181729e+10 1.82407930e+07 1.72224756e+26 402
1.54963300e+08 1.08801155e+01 4.88447127e+03 2.02664174e+12 5.21987786e+10 1.82407930e+07 1.72831232e+26 402
1.55148000e+08 1.08789821e+01 4.88373471e+03 2.02567875e+12 5.21793643e+10 1.82407930e+07 1.73439090e+26 402
1.55332700e+08 1.08778475e+01 4.88299740e+03 2.02471477e+12 5.21599300e+10 1.82407930e+07 1.74048334e+26 402
1.55517400e+08 1.08767118e+01 4.88225933e+03 2.02374980e+12 5.21404758e+10 1.82407930e+07 1.74658963e+26 402
1.55702100e+08 1.08755749e+01 4.88152050e+03 2.02278384e+12 5.21210017e+10 1.82407930e+07 1.75270980e+26 402
1.55886800e+08 1.08744369e+01 4.88078092e+03 2.02181690e+12 5.21015077e+10 1.82407930e+07 1.75884385e+26 402
1.56071500e+08 1.08732976e+01 4.88004058e+03 2.02084897e+12 5.20819937e+10 1.82407930e+07 1.76499181e+26 402
1.56256200e+08 1.08721573e+01 4.87929948e+03 2.01988005e+12 5.20624599e+10 1.82407930e+07 1.77115368e+26 402
1.56440900e+08 1.08710157e+01 4.87855764e+03 2.01891014e+12 5.20429061e+10 1.82407930e+07 1.77732948e+26 402
1.56625600e+08 1.08698730e+01 4.87781503e+03 2.01793925e+12 5.20233325e+10 1.82407930e+07 1.78351922e+26 402
1.56810300e+08 1.08687292e+01 4.87707168e+03 2.01696737e+12 5.20037390e+10 1.82407930e+07 1.78972291e+26 402
1.56995000e+08 1.08675842e+01 4.87632757e+03 2.01599451e+12 5.19841257e+10 1.82407930e+07 1.79594057e+26 402
1.57179700e+08 1.08664316e+01 4.87557724e+03 2.01502066e+12 5.19644804e+10 1.82407930e+07 1.80217222e+26 402
1.57364400e+08 1.08652753e+01 4.87482390e+03 2.01404583e+12 5.19448103e+10 1.82407930e+07 1.80841786e+26 402
1.57549100e+08 1.08641179e+01 4.87406980e+03 2.01307002e+12 5.19251204e+10 1.82407930e+07 1.81467749e+26 402
1.57733800e+08 1.08629592e+01 4.87331494e+03 2.01209323e+12 5.19054107e+10 1.82407930e+07 1.82095115e+26 402
1.57918500e+08 1.08617994e+01 4.87255932e+03 2.01111545e+12 5.18856812e+10 1.82407930e+07 1.82723884e+26 402
1.58103200e+08 1.08606385e+01 4.87180295e+03 2.01013670e+12 5.18659319e+10 1.82407930e+07 1.83354057e+26 402
1.58287900e+08 1.08594763e+01 4.87104581e+03 2.00915696e+12 5.18461628e+10 1.82407930e+07 1.83985636e+26 402
1.58472600e+08 1.08583130e+01 4.87028793e+03 2.00817625e+12 5.18263740e+10 1.82407930e+07 1.84618622e+26 402
1.58657300e+08 1.08571486e+01 4.86952928e+03 2.00719456e+12 5.18065654e+10 1.82407930e+07 1.85253016e+26 402
1.58842000e+08 1.08559830e+01 4.86876988e+03 2.00621188e+12 5.17867371e+10 1.82407930e+07 1.85888820e+26 402
1.59026700e+08 1.08548162e+01 4.86800972e+03 2.00522823e+12 5.17668890e+10 1.82407930e+07 1.86526035e+26 402
1.59211400e+08 1.08536483e+01 4.86724881e+03 2.00424361e+12 5.17470212e+10 1.82407930e+07 1.87164662e+26 402
1.59396100e+08 1.08524792e+01 4.86648714e+03 2.00325800e+12 5.17271337e+10 1.82407930e+07 1.87804703e+26 402
1.59580800e+08 1.08513089e+01 4.86572472e+03 2.00227142e+12 5.17072265e+10 1.82407930e+07 1.88446160e+26 402
1.59765500e+08 1.08501375e+01 4.86496154e+03 2.00128387e+12 5.16872996e+10 1.82407930e+07 1.89089032e+26 402
1.59950200e+08 1.08489650e+01 4.86419761e+03 2.00029533e+12 5.16673531e+10 1.82407930e+07 1.89733322e+26 402
1.60134900e+08 1.08477912e+01 4.86343293e+03 1.99930583e+12 5.16473869e+10 1.82407930e+07 1.90379032e+26 402
1.60319600e+08 1.08466164e+01 4.86266750e+03 1.99831535e+12 5.16274010e+10 1.82407930e+07 1.91026161e+26 402
1.60504300e+08 1.08454403e+01 4.86190131e+03 1.99732390e+12 5.16073955e+10 1.82407930e+07 1.91674713e+26 402
1.60689000e+08 1.08442632e+01 4.86113437e+03 1.99633147e+12 5.15873703e+10 1.82407930e+07 1.92324687e+26 402
1.60873700e+08 1.08430848e+01 4.86036668e+03 1.99533807e+12 5.15673256e+10 1.82407930e+07 1.92976086e+26 402
1.61058400e+08 1.08419053e+01 4.85959824e+03 1.99434370e+12 5.15472612e+10 1.82407930e+07 1.93628910e+26 402
1.61243100e+08 1.08407247e+01 4.85882905e+03 1.99334836e+12 5.15271772e+10 1.82407930e+07 1.94283162e+26 402
1.61427800e+08 1.08395429e+01 4.85805910e+03 1.99235205e+12 5.15070737e+10 1.82407930e+07 1.94938841e+26 402
1.61612500e+08 1.08383600e+01 4.85728841e+03 1.99135477e+12 5.14869506e+10 1.82407930e+07 1.95595951e+26 402
1.61797200e+08 1.08371759e+01 4.85651697e+03 1.99035652e+12 5.14668079e+10 1.82407930e+07 1.96254491e+26 402
1.61981900e+08 1.08359865e+01 4.85574240e+03 1.98935730e+12 5.14466429e+10 1.82407930e+07 1.96914464e+26 402
1.62166600e+08 1.08347905e+01 4.85496391e+03 1.98835711e+12 5.14264547e+10 1.82407930e+07 1.97575869e+26 402
1.62351300e+08 1.08335933e+01 4.85418467e+03 1.98735596e+12 5.14062471e+10 1.82407930e+07 1.98238710e+26 402
1.62536000e+08 1.08323950e+01 4.85340468e+03 1.98635383e+12 5.13860199e+10 1.82407930e+07 1.98902985e+26 402
1.62720700e+08 1.08311955e+01 4.85262394e+03 1.98535075e+12 5.13657732e+10 1.82407930e+07 1.99568698e+26 402
1.62905400e+08 1.08299949e+01 4.85184245e+03 1.98434670e+12 5.13455071e+10 1.82407930e+07 2.00235849e+26 402
1.63090100e+08 1.08287931e+01 4.85106020e+03 1.98334168e+12 5.13252214e+10 1.82407930e+07 2.00904440e+26 402
1.63274800e+08 1.08275901e+01 4.85027721e+03 1.98233570e+12 5.13049164e+10 1.82407930e+07 2.01574471e+26 402
1.63459500e+08 1.08263860e+01 4.84949346e+03 1.98132876e+12 5.12845918e+10 1.82407930e+07 2.02245944e+26 402
1.63644200e+08 1.08251808e+01 4.84870897e+03 1.98032085e+12 5.12642479e+10 1.82407930e+07 2.02918861e+26 402
1.63828900e+08 1.08239744e+01 4.84792373e+03 1.97931198e+12 5.12438845e+10 1.82407930e+07 2.03593223e+26 402
1.64013600e+08 1.08227669e+01 4.84713773e+03 1.97830215e+12 5.12235017e+10 1.82407930e+07 2.04269031e+26 402
1.64198300e+08 1.08215582e+01 4.84635099e+03 1.97729136e+12 5.12030995e+10 1.82407930e+07 2.04946286e+26 402
1.64383000e+08 1.08203483e+01 4.84556351e+03 1.97627960e+12 5.11826779e+10 1.82407930e+07 2.05624990e+26 402
1.64567700e+08 1.08191373e+01 4.84477527e+03 1.97526689e+12 5.11622370e+10 1.82407930e+07 2.06305144e+26 402
1.64752400e+08 1.08179252e+01 4.84398629e+03 1.97425322e+12 5.11417766e+10 1.82407930e+07 2.06986749e+26 402
1.64937100e+08 1.08167119e+01 4.84319656e+03 1.97323859e+12 5.11212969e+10 1.82407930e+07 2.07669807e+26 402
1.65121800e+08 1.08154975e+01 4.84240609e+03 1.97222300e+12 5.11007979e+10 1.82407930e+07 2.08354319e+26 402
1.65306500e+08 1.08142819e+01 4.84161487e+03 1.97120645e+12 5.10802796e+10 1.82407930e+07 2.09040286e+26 402
1.65491200e+08 1.08130652e+01 4.84082290e+03 1.97018895e+12 5.10597419e+10 1.82407930e+07 2.09727709e+26 402
1.65675900e+08 1.08118473e+01 4.84003020e+03 1.96917049e+12 5.10391849e+10 1.82407930e+07 2.10416590e+26 402
1.65860600e+08 1.08106283e+01 4.83923674e+03 1.96815107e+12 5.10186086e+10 1.82407930e+07 2.11106930e+26 402
1.66045300e+08 1.08094081e+01 4.83844255e+03 1.96713070e+12 5.09980131e+10 1.82407930e+07 2.11798731e+26 402
1.66230000e+08 1.08081869e+01 4.83764761e+03 1.96610937e+12 5.09773982e+10 1.82407930e+07 2.12491993e+26 402
1.66414700e+08 1.08069644e+01 4.83685193e+03 1.96508709e+12 5.09567641e+10 1.82407930e+07 2.13186718e+26 402
1.66599400e+08 1.08057408e+01 4.83605543e+03 1.96406386e+12 5.09361106e+10 1.82407930e+07 2.13882907e+26 402
1.66784100e+08 1.08045065e+01 4.83524897e+03 1.96303967e+12 5.09154160e+10 1.82407930e+07 2.14580562e+26 402
1.66968800e+08 1.08032711e+01 4.83444175e+03 1.96201453e+12 5.08947022e+10 1.82407930e+07 2.15279683e+26 402
1.67153500e+08 1.08020345e+01 4.83363379e+03 1.96098844e+12 5.08739691e+10 1.82407930e+07 2.15980271e+26 402
1.67338200e+08 1.08007968e+01 4.83282508e+03 1.95996140e+12 5.08532169e+10 1.82407930e+07 2.16682329e+26 402
1.67522900e+08 1.07995579e+01 4.83201562e+03 1.95893341e+12 5.08324455e+10 1.82407930e+07 2.17385856e+26 402
1.67707600e+08 1.07983179e+01 4.83120541e+03 1.95790447e+12 5.08116548e+10 1.82407930e+07 2.18090854e+26 402
1.67892300e+08 1.07970767e+01 4.83039446e+03 1.95687458e+12 5.07908451e+10 1.82407930e+07 2.18797326e+26 402
1.68077000e+08 1.07958344e+01 4.82958276e+03 1.95584374e+12 5.07700161e+10 1.82407930e+07 2.19505271e+26 402
1.68261700e+08 1.07945910e+01 4.82877031e+03 1.95481196e+12 5.07491680e+10 1.82407930e+07 2.20214691e+26 402
1.68446400e+08 1.07933464e+01 4.82795712e+03 1.95377922e+12 5.07283008e+10 1.82407930e+07 2.20925587e+26 402
1.68631100e+08 1.07921007e+01 4.82714318e+03 1.95274555e+12 5.07074144e+10 1.82407930e+07 2.21637962e+26 402
1.68815800e+08 1.07908538e+01 4.82632850e+03 1.95171092e+12 5.06865090e+10 1.82407930e+07 2.22351815e+26 402
1.69000500e+08 1.07896058e+01 4.82551307e+03 1.95067536e+12 5.06655844e+10 1.82407930e+07 2.23067148e+26 402
1.69185200e+08 1.07883567e+01 4.82469690e+03 1.94963884e+12 5.06446408e+10 1.82407930e+07 2.23783963e+26 402
