#radius[cm] density[g/cm^3] temperature[K] pressure[dyne/cm^2] sp.energy[erg/g] sp.entropy[erg/g/K] menclosed[g] matID
2.80280000e+07 6.60548598e+00 2.41682050e+03 7.35767213e+10 1.68439265e+10 1.94283669e+07 6.11788848e+23 402
2.80800000e+07 6.60539783e+00 2.41674874e+03 7.35589450e+10 1.68437789e+10 1.94283669e+07 6.15192241e+23 402
2.81320000e+07 6.60530953e+00 2.41667684e+03 7.35411361e+10 1.68436311e+10 1.94283669e+07 6.18608206e+23 402
2.81840000e+07 6.60522107e+00 2.41660482e+03 7.35232945e+10 1.68434830e+10 1.94283669e+07 6.22036765e+23 402
2.82360000e+07 6.60513244e+00 2.41653266e+03 7.35054203e+10 1.68433346e+10 1.94283669e+07 6.25477942e+23 402
2.82880000e+07 6.60504365e+00 2.41646037e+03 7.34875135e+10 1.68431859e+10 1.94283669e+07 6.28931758e+23 402
2.83400000e+07 6.60495470e+00 2.41638795e+03 7.34695741e+10 1.68430370e+10 1.94283669e+07 6.32398237e+23 402
2.83920000e+07 6.60486559e+00 2.41631540e+03 7.34516020e+10 1.68428878e+10 1.94283669e+07 6.35877402e+23 402
2.84440000e+07 6.60477631e+00 2.41624271e+03 7.34335974e+10 1.68427384e+10 1.94283669e+07 6.39369276e+23 402
2.84960000e+07 6.60468688e+00 2.41616990e+03 7.34155601e+10 1.68425886e+10 1.94283669e+07 6.42873881e+23 402
2.85480000e+07 6.60459728e+00 2.41609695e+03 7.33974902e+10 1.68424386e+10 1.94283669e+07 6.46391241e+23 402
2.86000000e+07 6.60450752e+00 2.41602387e+03 7.33793877e+10 1.68422884e+10 1.94283669e+07 6.49921379e+23 402
2.86520000e+07 6.60441760e+00 2.41595066e+03 7.33612525e+10 1.68421378e+10 1.94283669e+07 6.53464316e+23 402
2.87040000e+07 6.60432751e+00 2.41587732e+03 7.33430848e+10 1.68419870e+10 1.94283669e+07 6.57020077e+23 402
2.87560000e+07 6.60423727e+00 2.41580384e+03 7.33248845e+10 1.68418359e+10 1.94283669e+07 6.60588685e+23 402
2.88080000e+07 6.60414686e+00 2.41573024e+03 7.33066515e+10 1.68416846e+10 1.94283669e+07 6.64170161e+23 402
2.88600000e+07 6.60405630e+00 2.41565650e+03 7.32883860e+10 1.68415330e+10 1.94283669e+07 6.67764530e+23 402
2.89120000e+07 6.60396557e+00 2.41558263e+03 7.32700878e+10 1.68413811e+10 1.94283669e+07 6.71371813e+23 402
2.89640000e+07 6.60387468e+00 2.41550863e+03 7.32517571e+10 1.68412289e+10 1.94283669e+07 6.74992034e+23 402
2.90160000e+07 6.60378362e+00 2.41543450e+03 7.32333938e+10 1.68410765e+10 1.94283669e+07 6.78625215e+23 402
2.90680000e+07 6.60369241e+00 2.41536023e+03 7.32149978e+10 1.68409238e+10 1.94283669e+07 6.82271381e+23 402
2.91200000e+07 6.60360103e+00 2.41528584e+03 7.31965693e+10 1.68407708e+10 1.94283669e+07 6.85930552e+23 402
2.91720000e+07 6.60350949e+00 2.41521131e+03 7.31781082e+10 1.68406175e+10 1.94283669e+07 6.89602753e+23 402
2.92240000e+07 6.60341780e+00 2.41513665e+03 7.31596145e+10 1.68404640e+10 1.94283669e+07 6.93288007e+23 402
2.92760000e+07 6.60332593e+00 2.41506186e+03 7.31410882e+10 1.68403102e+10 1.94283669e+07 6.96986335e+23 402
2.93280000e+07 6.60323391e+00 2.41498694e+03 7.31225294e+10 1.68401562e+10 1.94283669e+07 7.00697761e+23 402
2.93800000e+07 6.60314173e+00 2.41491189e+03 7.31039379e+10 1.68400019e+10 1.94283669e+07 7.04422308e+23 402
2.94320000e+07 6.60304938e+00 2.41483670e+03 7.30853139e+10 1.68398473e+10 1.94283669e+07 7.08159999e+23 402
2.94840000e+07 6.60295688e+00 2.41476139e+03 7.30666573e+10 1.68396924e+10 1.94283669e+07 7.11910857e+23 402
2.95360000e+07 6.60286421e+00 2.41468594e+03 7.30479682e+10 1.68395372e+10 1.94283669e+07 7.15674903e+23 402
2.95880000e+07 6.60277138e+00 2.41461036e+03 7.30292464e+10 1.68393818e+10 1.94283669e+07 7.19452163e+23 402
2.96400000e+07 6.60267839e+00 2.41453465e+03 7.30104921e+10 1.68392262e+10 1.94283669e+07 7.23242657e+23 402
2.96920000e+07 6.60258523e+00 2.41445881e+03 7.29917052e+10 1.68390702e+10 1.94283669e+07 7.27046410e+23 402
2.97440000e+07 6.60249192e+00 2.41438283e+03 7.29728858e+10 1.68389140e+10 1.94283669e+07 7.30863443e+23 402
2.97960000e+07 6.60239844e+00 2.41430673e+03 7.29540338e+10 1.68387575e+10 1.94283669e+07 7.34693780e+23 402
2.98480000e+07 6.60230481e+00 2.41423049e+03 7.29351493e+10 1.68386007e+10 1.94283669e+07 7.38537444e+23 402
2.99000000e+07 6.60221101e+00 2.41415413e+03 7.29162321e+10 1.68384437e+10 1.94283669e+07 7.42394458e+23 402
2.99520000e+07 6.60211705e+00 2.41407763e+03 7.28972825e+10 1.68382864e+10 1.94283669e+07 7.46264844e+23 402
3.00040000e+07 6.60202293e+00 2.41400100e+03 7.28783002e+10 1.68381288e+10 1.94283669e+07 7.50148625e+23 402
3.00560000e+07 6.60192864e+00 2.41392423e+03 7.28592855e+10 1.68379710e+10 1.94283669e+07 7.54045824e+23 402
3.01080000e+07 6.60183420e+00 2.41384734e+03 7.28402382e+10 1.68378129e+10 1.94283669e+07 7.57956464e+23 402
3.01600000e+07 6.60173960e+00 2.41377032e+03 7.28211583e+10 1.68376545e+10 1.94283669e+07 7.61880568e+23 402
3.02120000e+07 6.60164483e+00 2.41369316e+03 7.28020459e+10 1.68374958e+10 1.94283669e+07 7.65818158e+23 402
3.02640000e+07 6.60154990e+00 2.41361587e+03 7.27829009e+10 1.68373369e+10 1.94283669e+07 7.69769258e+23 402
3.03160000e+07 6.60145481e+00 2.41353845e+03 7.27637234e+10 1.68371777e+10 1.94283669e+07 7.73733891e+23 402
3.03680000e+07 6.60135956e+00 2.41346090e+03 7.27445134e+10 1.68370182e+10 1.94283669e+07 7.77712078e+23 402
3.04200000e+07 6.60126415e+00 2.41338322e+03 7.27252708e+10 1.68368585e+10 1.94283669e+07 7.81703844e+23 402
3.04720000e+07 6.60116857e+00 2.41330541e+03 7.27059957e+10 1.68366985e+10 1.94283669e+07 7.85709210e+23 402
3.05240000e+07 6.60107284e+00 2.41322746e+03 7.26866881e+10 1.68365382e+10 1.94283669e+07 7.89728200e+23 402
3.05760000e+07 6.60097694e+00 2.41314939e+03 7.26673479e+10 1.68363777e+10 1.94283669e+07 7.93760836e+23 402
3.06280000e+07 6.60088088e+00 2.41307118e+03 7.26479753e+10 1.68362169e+10 1.94283669e+07 7.97807142e+23 402
3.06800000e+07 6.60078467e+00 2.41299284e+03 7.26285700e+10 1.68360558e+10 1.94283669e+07 8.01867140e+23 402
3.07320000e+07 6.60068829e+00 2.41291437e+03 7.26091323e+10 1.68358944e+10 1.94283669e+07 8.05940853e+23 402
3.07840000e+07 6.60059175e+00 2.41283577e+03 7.25896621e+10 1.68357328e+10 1.94283669e+07 8.10028304e+23 402
3.08360000e+07 6.60049504e+00 2.41275704e+03 7.25701593e+10 1.68355709e+10 1.94283669e+07 8.14129515e+23 402
3.08880000e+07 6.60039818e+00 2.41267818e+03 7.25506240e+10 1.68354088e+10 1.94283669e+07 8.18244510e+23 402
3.09400000e+07 6.60030115e+00 2.41259918e+03 7.25310562e+10 1.68352463e+10 1.94283669e+07 8.22373311e+23 402
3.09920000e+07 6.60020397e+00 2.41252006e+03 7.25114559e+10 1.68350836e+10 1.94283669e+07 8.26515941e+23 402
3.10440000e+07 6.60010662e+00 2.41244080e+03 7.24918231e+10 1.68349206e+10 1.94283669e+07 8.30672423e+23 402
3.10960000e+07 6.60000911e+00 2.41236141e+03 7.24721578e+10 1.68347574e+10 1.94283669e+07 8.34842780e+23 402
3.11480000e+07 6.59991144e+00 2.41228189e+03 7.24524600e+10 1.68345939e+10 1.94283669e+07 8.39027034e+23 402
3.12000000e+07 6.59981361e+00 2.41220224e+03 7.24327297e+10 1.68344301e+10 1.94283669e+07 8.43225209e+23 402
3.12520000e+07 6.59971562e+00 2.41212246e+03 7.24129669e+10 1.68342661e+10 1.94283669e+07 8.47437327e+23 402
3.13040000e+07 6.59961747e+00 2.41204255e+03 7.23931716e+10 1.68341017e+10 1.94283669e+07 8.51663411e+23 402
3.13560000e+07 6.59951915e+00 2.41196250e+03 7.23733438e+10 1.68339371e+10 1.94283669e+07 8.55903483e+23 402
3.14080000e+07 6.59942068e+00 2.41188233e+03 7.23534835e+10 1.68337723e+10 1.94283669e+07 8.60157567e+23 402
3.14600000e+07 6.59932204e+00 2.41180202e+03 7.23335907e+10 1.68336071e+10 1.94283669e+07 8.64425686e+23 402
3.15120000e+07 6.59922324e+00 2.41172158e+03 7.23136654e+10 1.68334417e+10 1.94283669e+07 8.68707861e+23 402
3.15640000e+07 6.59912429e+00 2.41164101e+03 7.22937077e+10 1.68332761e+10 1.94283669e+07 8.73004117e+23 402
3.16160000e+07 6.59902517e+00 2.41156031e+03 7.22737174e+10 1.68331101e+10 1.94283669e+07 8.77314475e+23 402
3.16680000e+07 6.59892589e+00 2.41147948e+03 7.22536947e+10 1.68329439e+10 1.94283669e+07 8.81638959e+23 402
3.17200000e+07 6.59882644e+00 2.41139852e+03 7.22336395e+10 1.68327774e+10 1.94283669e+07 8.85977591e+23 402
3.17720000e+07 6.59872684e+00 2.41131743e+03 7.22135518e+10 1.68326107e+10 1.94283669e+07 8.90330394e+23 402
3.18240000e+07 6.59862708e+00 2.41123620e+03 7.21934317e+10 1.68324437e+10 1.94283669e+07 8.94697391e+23 402
3.18760000e+07 6.59852715e+00 2.41115485e+03 7.21732791e+10 1.68322764e+10 1.94283669e+07 8.99078604e+23 402
3.19280000e+07 6.59842707e+00 2.41107336e+03 7.21530940e+10 1.68321088e+10 1.94283669e+07 9.03474057e+23 402
3.19800000e+07 6.59832682e+00 2.41099174e+03 7.21328765e+10 1.68319410e+10 1.94283669e+07 9.07883773e+23 402
3.20320000e+07 6.59822641e+00 2.41090999e+03 7.21126265e+10 1.68317729e+10 1.94283669e+07 9.12307773e+23 402
3.20840000e+07 6.59812584e+00 2.41082811e+03 7.20923440e+10 1.68316045e+10 1.94283669e+07 9.16746081e+23 402
3.21360000e+07 6.59802512e+00 2.41074610e+03 7.20720291e+10 1.68314359e+10 1.94283669e+07 9.21198719e+23 402
3.21880000e+07 6.59792422e+00 2.41066396e+03 7.20516817e+10 1.68312670e+10 1.94283669e+07 9.25665711e+23 402
3.22400000e+07 6.59782317e+00 2.41058169e+03 7.20313019e+10 1.68310978e+10 1.94283669e+07 9.30147079e+23 402
3.22920000e+07 6.59772196e+00 2.41049928e+03 7.20108896e+10 1.68309284e+10 1.94283669e+07 9.34642846e+23 402
3.23440000e+07 6.59762059e+00 2.41041675e+03 7.19904448e+10 1.68307587e+10 1.94283669e+07 9.39153034e+23 402
3.23960000e+07 6.59751905e+00 2.41033408e+03 7.19699677e+10 1.68305887e+10 1.94283669e+07 9.43677667e+23 402
3.24480000e+07 6.59741736e+00 2.41025129e+03 7.19494580e+10 1.68304184e+10 1.94283669e+07 9.48216766e+23 402
3.25000000e+07 6.59731550e+00 2.41016836e+03 7.19289160e+10 1.68302479e+10 1.94283669e+07 9.52770356e+23 402
3.25520000e+07 6.59721349e+00 2.41008530e+03 7.19083415e+10 1.68300771e+10 1.94283669e+07 9.57338458e+23 402
3.26040000e+07 6.59711131e+00 2.41000211e+03 7.18877345e+10 1.68299061e+10 1.94283669e+07 9.61921096e+23 402
3.26560000e+07 6.59700897e+00 2.40991879e+03 7.18670952e+10 1.68297347e+10 1.94283669e+07 9.66518292e+23 402
3.27080000e+07 6.59690647e+00 2.40983534e+03 7.18464234e+10 1.68295631e+10 1.94283669e+07 9.71130068e+23 402
3.27600000e+07 6.59680381e+00 2.40975176e+03 7.18257191e+10 1.68293913e+10 1.94283669e+07 9.75756448e+23 402
3.28120000e+07 6.59670099e+00 2.40966804e+03 7.18049825e+10 1.68292191e+10 1.94283669e+07 9.80397455e+23 402
3.28640000e+07 6.59659801e+00 2.40958420e+03 7.17842134e+10 1.68290467e+10 1.94283669e+07 9.85053111e+23 402
3.29160000e+07 6.59649487e+00 2.40950022e+03 7.17634119e+10 1.68288741e+10 1.94283669e+07 9.89723438e+23 402
3.29680000e+07 6.59639157e+00 2.40941612e+03 7.17425780e+10 1.68287011e+10 1.94283669e+07 9.94408460e+23 402
3.30200000e+07 6.59628810e+00 2.40933188e+03 7.17217116e+10 1.68285279e+10 1.94283669e+07 9.99108199e+23 402
3.30720000e+07 6.59618448e+00 2.40924751e+03 7.17008129e+10 1.68283544e+10 1.94283669e+07 1.00382268e+24 402
3.31240000e+07 6.59608069e+00 2.40916302e+03 7.16798817e+10 1.68281807e+10 1.94283669e+07 1.00855192e+24 402
3.31760000e+07 6.59597675e+00 2.40907839e+03 7.16589181e+10 1.68280066e+10 1.94283669e+07 1.01329595e+24 402
3.32280000e+07 6.59587264e+00 2.40899363e+03 7.16379222e+10 1.68278324e+10 1.94283669e+07 1.01805478e+24 402
3.32800000e+07 6.59576837e+00 2.40890874e+03 7.16168938e+10 1.68276578e+10 1.94283669e+07 1.02282845e+24 402
3.33320000e+07 6.59566395e+00 2.40882371e+03 7.15958330e+10 1.68274830e+10 1.94283669e+07 1.02761697e+24 402
3.33840000e+07 6.59555936e+00 2.40873856e+03 7.15747398e+10 1.68273079e+10 1.94283669e+07 1.03242037e+24 402
3.34360000e+07 6.59545461e+00 2.40865328e+03 7.15536142e+10 1.68271325e+10 1.94283669e+07 1.03723866e+24 402
3.34880000e+07 6.59534970e+00 2.40856786e+03 7.15324562e+10 1.68269569e+10 1.94283669e+07 1.04207188e+24 402
3.35400000e+07 6.59524463e+00 2.40848232e+03 7.15112659e+10 1.68267810e+10 1.94283669e+07 1.04692004e+24 402
3.35920000e+07 6.59513940e+00 2.40839664e+03 7.14900431e+10 1.68266048e+10 1.94283669e+07 1.05178317e+24 402
3.36440000e+07 6.59503401e+00 2.40831084e+03 7.14687879e+10 1.68264284e+10 1.94283669e+07 1.05666129e+24 402
3.36960000e+07 6.59492845e+00 2.40822490e+03 7.14475004e+10 1.68262517e+10 1.94283669e+07 1.06155443e+24 402
3.37480000e+07 6.59482274e+00 2.40813883e+03 7.14261805e+10 1.68260747e+10 1.94283669e+07 1.06646259e+24 402
3.38000000e+07 6.59471687e+00 2.40805263e+03 7.14048282e+10 1.68258974e+10 1.94283669e+07 1.07138582e+24 402
3.38520000e+07 6.59461083e+00 2.40796630e+03 7.13834435e+10 1.68257199e+10 1.94283669e+07 1.07632413e+24 402
3.39040000e+07 6.59450464e+00 2.40787984e+03 7.13620265e+10 1.68255421e+10 1.94283669e+07 1.08127754e+24 402
3.39560000e+07 6.59439829e+00 2.40779325e+03 7.13405771e+10 1.68253641e+10 1.94283669e+07 1.08624607e+24 402
3.40080000e+07 6.59429177e+00 2.40770653e+03 7.13190953e+10 1.68251858e+10 1.94283669e+07 1.09122976e+24 402
3.40600000e+07 6.59418509e+00 2.40761968e+03 7.12975811e+10 1.68250072e+10 1.94283669e+07 1.09622861e+24 402
3.41120000e+07 6.59407826e+00 2.40753270e+03 7.12760346e+10 1.68248283e+10 1.94283669e+07 1.10124266e+24 402
3.41640000e+07 6.59397126e+00 2.40744558e+03 7.12544557e+10 1.68246492e+10 1.94283669e+07 1.10627193e+24 402
3.42160000e+07 6.59386410e+00 2.40735834e+03 7.12328445e+10 1.68244698e+10 1.94283669e+07 1.11131644e+24 402
3.42680000e+07 6.59375679e+00 2.40727097e+03 7.12112009e+10 1.68242901e+10 1.94283669e+07 1.11637621e+24 402
3.43200000e+07 6.59364931e+00 2.40718346e+03 7.11895250e+10 1.68241102e+10 1.94283669e+07 1.12145126e+24 402
3.43720000e+07 6.59354167e+00 2.40709582e+03 7.11678167e+10 1.68239300e+10 1.94283669e+07 1.12654162e+24 402
3.44240000e+07 6.59343387e+00 2.40700806e+03 7.11460760e+10 1.68237495e+10 1.94283669e+07 1.13164731e+24 402
3.44760000e+07 6.59332591e+00 2.40692016e+03 7.11243030e+10 1.68235688e+10 1.94283669e+07 1.13676836e+24 402
3.45280000e+07 6.59321779e+00 2.40683213e+03 7.11024977e+10 1.68233878e+10 1.94283669e+07 1.14190478e+24 402
3.45800000e+07 6.59310951e+00 2.40674398e+03 7.10806600e+10 1.68232065e+10 1.94283669e+07 1.14705660e+24 402
3.46320000e+07 6.59300107e+00 2.40665569e+03 7.10587900e+10 1.68230249e+10 1.94283669e+07 1.15222384e+24 402
3.46840000e+07 6.59289247e+00 2.40656727e+03 7.10368876e+10 1.68228431e+10 1.94283669e+07 1.15740652e+24 402
3.47360000e+07 6.59278371e+00 2.40647872e+03 7.10149529e+10 1.68226610e+10 1.94283669e+07 1.16260467e+24 402
3.47880000e+07 6.59267479e+00 2.40639004e+03 7.09929859e+10 1.68224787e+10 1.94283669e+07 1.16781831e+24 402
3.48400000e+07 6.59256571e+00 2.40630123e+03 7.09709866e+10 1.68222961e+10 1.94283669e+07 1.17304746e+24 402
3.48920000e+07 6.59245647e+00 2.40621229e+03 7.09489549e+10 1.68221132e+10 1.94283669e+07 1.17829215e+24 402
3.49440000e+07 6.59234706e+00 2.40612321e+03 7.09268909e+10 1.68219300e+10 1.94283669e+07 1.18355239e+24 402
3.49960000e+07 6.59223750e+00 2.40603401e+03 7.09047946e+10 1.68217466e+10 1.94283669e+07 1.18882821e+24 402
3.50480000e+07 6.59212778e+00 2.40594468e+03 7.08826659e+10 1.68215629e+10 1.94283669e+07 1.19411964e+24 402
3.51000000e+07 6.59201790e+00 2.40585522e+03 7.08605050e+10 1.68213790e+10 1.94283669e+07 1.19942668e+24 402
3.51520000e+07 6.59190785e+00 2.40576562e+03 7.08383117e+10 1.68211947e+10 1.94283669e+07 1.20474938e+24 402
3.52040000e+07 6.59179765e+00 2.40567590e+03 7.08160861e+10 1.68210102e+10 1.94283669e+07 1.21008775e+24 402
3.52560000e+07 6.59168729e+00 2.40558604e+03 7.07938283e+10 1.68208255e+10 1.94283669e+07 1.21544181e+24 402
3.53080000e+07 6.59157676e+00 2.40549606e+03 7.07715381e+10 1.68206404e+10 1.94283669e+07 1.22081158e+24 402
3.53600000e+07 6.59146608e+00 2.40540594e+03 7.07492156e+10 1.68204551e+10 1.94283669e+07 1.22619709e+24 402
3.54120000e+07 6.59135524e+00 2.40531570e+03 7.07268608e+10 1.68202696e+10 1.94283669e+07 1.23159837e+24 402
3.54640000e+07 6.59124423e+00 2.40522532e+03 7.07044737e+10 1.68200837e+10 1.94283669e+07 1.23701542e+24 402
3.55160000e+07 6.59113307e+00 2.40513482e+03 7.06820543e+10 1.68198976e+10 1.94283669e+07 1.24244828e+24 402
3.55680000e+07 6.59102174e+00 2.40504418e+03 7.06596027e+10 1.68197113e+10 1.94283669e+07 1.24789698e+24 402
3.56200000e+07 6.59091026e+00 2.40495341e+03 7.06371187e+10 1.68195246e+10 1.94283669e+07 1.25336152e+24 402
3.56720000e+07 6.59079861e+00 2.40486252e+03 7.06146025e+10 1.68193377e+10 1.94283669e+07 1.25884193e+24 402
3.57240000e+07 6.59068681e+00 2.40477149e+03 7.05920539e+10 1.68191505e+10 1.94283669e+07 1.26433825e+24 402
3.57760000e+07 6.59057485e+00 2.40468033e+03 7.05694731e+10 1.68189631e+10 1.94283669e+07 1.26985048e+24 402
3.58280000e+07 6.59046272e+00 2.40458904e+03 7.05468600e+10 1.68187754e+10 1.94283669e+07 1.27537865e+24 402
3.58800000e+07 6.59035044e+00 2.40449762e+03 7.05242147e+10 1.68185874e+10 1.94283669e+07 1.28092279e+24 402
3.59320000e+07 6.59023799e+00 2.40440607e+03 7.05015370e+10 1.68183991e+10 1.94283669e+07 1.28648291e+24 402
3.59840000e+07 6.59012539e+00 2.40431439e+03 7.04788271e+10 1.68182106e+10 1.94283669e+07 1.29205905e+24 402
3.60360000e+07 6.59001262e+00 2.40422258e+03 7.04560849e+10 1.68180218e+10 1.94283669e+07 1.29765121e+24 402
3.60880000e+07 6.58989970e+00 2.40413065e+03 7.04333105e+10 1.68178328e+10 1.94283669e+07 1.30325943e+24 402
3.61400000e+07 6.58978661e+00 2.40403858e+03 7.04105038e+10 1.68176435e+10 1.94283669e+07 1.30888373e+24 402
3.61920000e+07 6.58967337e+00 2.40394637e+03 7.03876648e+10 1.68174539e+10 1.94283669e+07 1.31452413e+24 402
3.62440000e+07 6.58955996e+00 2.40385404e+03 7.03647936e+10 1.68172640e+10 1.94283669e+07 1.32018065e+24 402
3.62960000e+07 6.58944640e+00 2.40376158e+03 7.03418901e+10 1.68170739e+10 1.94283669e+07 1.32585331e+24 402
3.63480000e+07 6.58933267e+00 2.40366899e+03 7.03189544e+10 1.68168835e+10 1.94283669e+07 1.33154215e+24 402
3.64000000e+07 6.58921879e+00 2.40357627e+03 7.02959864e+10 1.68166929e+10 1.94283669e+07 1.33724717e+24 402
3.64520000e+07 6.58910470e+00 2.40348340e+03 7.02729862e+10 1.68165023e+10 1.94283669e+07 1.34296840e+24 402
3.65040000e+07 6.58898914e+00 2.40339000e+03 7.02499537e+10 1.68163218e+10 1.94283669e+07 1.34870588e+24 402
3.65560000e+07 6.58887343e+00 2.40329647e+03 7.02268890e+10 1.68161410e+10 1.94283669e+07 1.35445960e+24 402
3.66080000e+07 6.58875755e+00 2.40320281e+03 7.02037921e+10 1.68159600e+10 1.94283669e+07 1.36022961e+24 402
3.66600000e+07 6.58864151e+00 2.40310902e+03 7.01806629e+10 1.68157787e+10 1.94283669e+07 1.36601592e+24 402
3.67120000e+07 6.58852531e+00 2.40301509e+03 7.01575015e+10 1.68155972e+10 1.94283669e+07 1.37181856e+24 402
3.67640000e+07 6.58840894e+00 2.40292104e+03 7.01343079e+10 1.68154154e+10 1.94283669e+07 1.37763754e+24 402
3.68160000e+07 6.58829242e+00 2.40282685e+03 7.01110820e+10 1.68152334e+10 1.94283669e+07 1.38347289e+24 402
3.68680000e+07 6.58817573e+00 2.40273254e+03 7.00878240e+10 1.68150511e+10 1.94283669e+07 1.38932463e+24 402
3.69200000e+07 6.58805889e+00 2.40263809e+03 7.00645337e+10 1.68148685e+10 1.94283669e+07 1.39519279e+24 402
3.69720000e+07 6.58794188e+00 2.40254351e+03 7.00412112e+10 1.68146857e+10 1.94283669e+07 1.40107738e+24 402
3.70240000e+07 6.58782471e+00 2.40244881e+03 7.00178565e+10 1.68145027e+10 1.94283669e+07 1.40697844e+24 402
3.70760000e+07 6.58770737e+00 2.40235397e+03 6.99944696e+10 1.68143194e+10 1.94283669e+07 1.41289597e+24 402
3.71280000e+07 6.58758988e+00 2.40225900e+03 6.99710505e+10 1.68141358e+10 1.94283669e+07 1.41883002e+24 402
3.71800000e+07 6.58747222e+00 2.40216390e+03 6.99475991e+10 1.68139520e+10 1.94283669e+07 1.42478059e+24 402
3.72320000e+07 6.58735441e+00 2.40206867e+03 6.99241156e+10 1.68137680e+10 1.94283669e+07 1.43074771e+24 402
3.72840000e+07 6.58723643e+00 2.40197331e+03 6.99005999e+10 1.68135837e+10 1.94283669e+07 1.43673140e+24 402
3.73360000e+07 6.58711829e+00 2.40187782e+03 6.98770520e+10 1.68133991e+10 1.94283669e+07 1.44273168e+24 402
3.73880000e+07 6.58699999e+00 2.40178220e+03 6.98534719e+10 1.68132143e+10 1.94283669e+07 1.44874859e+24 402
3.74400000e+07 6.58688152e+00 2.40168644e+03 6.98298596e+10 1.68130292e+10 1.94283669e+07 1.45478213e+24 402
3.74920000e+07 6.58676290e+00 2.40159056e+03 6.98062151e+10 1.68128439e+10 1.94283669e+07 1.46083234e+24 402
3.75440000e+07 6.58664411e+00 2.40149455e+03 6.97825384e+10 1.68126583e+10 1.94283669e+07 1.46689923e+24 402
3.75960000e+07 6.58652516e+00 2.40139840e+03 6.97588296e+10 1.68124725e+10 1.94283669e+07 1.47298283e+24 402
3.76480000e+07 6.58640605e+00 2.40130213e+03 6.97350886e+10 1.68122864e+10 1.94283669e+07 1.47908317e+24 402
3.77000000e+07 6.58628678e+00 2.40120572e+03 6.97113154e+10 1.68121001e+10 1.94283669e+07 1.48520025e+24 402
3.77520000e+07 6.58616735e+00 2.40110919e+03 6.96875100e+10 1.68119135e+10 1.94283669e+07 1.49133411e+24 402
3.78040000e+07 6.58604776e+00 2.40101252e+03 6.96636725e+10 1.68117267e+10 1.94283669e+07 1.49748476e+24 402
3.78560000e+07 6.58592800e+00 2.40091573e+03 6.96398028e+10 1.68115396e+10 1.94283669e+07 1.50365224e+24 402
3.79080000e+07 6.58580809e+00 2.40081880e+03 6.96159009e+10 1.68113523e+10 1.94283669e+07 1.50983656e+24 402
3.79600000e+07 6.58568801e+00 2.40072174e+03 6.95919669e+10 1.68111647e+10 1.94283669e+07 1.51603775e+24 402
3.80120000e+07 6.58556777e+00 2.40062456e+03 6.95680007e+10 1.68109769e+10 1.94283669e+07 1.52225582e+24 402
3.80640000e+07 6.58544737e+00 2.40052724e+03 6.95440024e+10 1.68107888e+10 1.94283669e+07 1.52849080e+24 402
3.81160000e+07 6.58532681e+00 2.40042979e+03 6.95199719e+10 1.68106004e+10 1.94283669e+07 1.53474272e+24 402
3.81680000e+07 6.58520609e+00 2.40033221e+03 6.94959092e+10 1.68104118e+10 1.94283669e+07 1.54101159e+24 402
3.82200000e+07 6.58508520e+00 2.40023450e+03 6.94718144e+10 1.68102230e+10 1.94283669e+07 1.54729744e+24 402
3.82720000e+07 6.58496416e+00 2.40013666e+03 6.94476875e+10 1.68100339e+10 1.94283669e+07 1.55360029e+24 402
3.83240000e+07 6.58484295e+00 2.40003869e+03 6.94235284e+10 1.68098445e+10 1.94283669e+07 1.55992016e+24 402
3.83760000e+07 6.58472158e+00 2.39994059e+03 6.93993372e+10 1.68096549e+10 1.94283669e+07 1.56625708e+24 402
3.84280000e+07 6.58460006e+00 2.39984236e+03 6.93751139e+10 1.68094651e+10 1.94283669e+07 1.57261106e+24 402
3.84800000e+07 6.58447837e+00 2.39974400e+03 6.93508584e+10 1.68092750e+10 1.94283669e+07 1.57898214e+24 402
3.85320000e+07 6.58435651e+00 2.39964551e+03 6.93265708e+10 1.68090846e+10 1.94283669e+07 1.58537032e+24 402
3.85840000e+07 6.58423450e+00 2.39954689e+03 6.93022511e+10 1.68088940e+10 1.94283669e+07 1.59177565e+24 402
3.86360000e+07 6.58411233e+00 2.39944814e+03 6.92778992e+10 1.68087031e+10 1.94283669e+07 1.59819813e+24 402
3.86880000e+07 6.58398999e+00 2.39934926e+03 6.92535153e+10 1.68085120e+10 1.94283669e+07 1.60463779e+24 402
3.87400000e+07 6.58386750e+00 2.39925025e+03 6.92290992e+10 1.68083206e+10 1.94283669e+07 1.61109465e+24 402
3.87920000e+07 6.58374484e+00 2.39915110e+03 6.92046510e+10 1.68081290e+10 1.94283669e+07 1.61756874e+24 402
3.88440000e+07 6.58362202e+00 2.39905183e+03 6.91801706e+10 1.68079371e+10 1.94283669e+07 1.62406008e+24 402
3.88960000e+07 6.58349904e+00 2.39895243e+03 6.91556582e+10 1.68077450e+10 1.94283669e+07 1.63056868e+24 402
3.89480000e+07 6.58337590e+00 2.39885290e+03 6.91311137e+10 1.68075527e+10 1.94283669e+07 1.63709458e+24 402
3.90000000e+07 6.58325260e+00 2.39875323e+03 6.91065371e+10 1.68073600e+10 1.94283669e+07 1.64363780e+24 402
3.90520000e+07 6.58312914e+00 2.39865344e+03 6.90819283e+10 1.68071672e+10 1.94283669e+07 1.65019835e+24 402
3.91040000e+07 6.58300552e+00 2.39855352e+03 6.90572875e+10 1.68069740e+10 1.94283669e+07 1.65677626e+24 402
