#RRR|Lz25|Lz50|Lz75|Lzmean|
1.258583121e+06|3.667309581e+26|7.531230087e+26|9.234285927e+26|6.373958946e+26|6.373958946e+28
1.261123787e+06|5.143039076e+26|8.160962145e+26|9.222691121e+26|6.911862920e+26|6.911862920e+28
1.263396808e+06|4.573149217e+26|7.836556251e+26|9.185063987e+26|6.662672676e+26|6.662672676e+28
1.265533744e+06|4.784148270e+26|8.332915860e+26|9.530337958e+26|7.017143169e+26|7.017143169e+28
1.267932673e+06|3.026740532e+26|7.007394627e+26|9.259813894e+26|6.091142502e+26|6.091142502e+28
1.270740958e+06|5.649181556e+26|8.368461359e+26|9.860563185e+26|7.350312667e+26|7.350312667e+28
1.273047166e+06|4.826633645e+26|6.929860208e+26|9.100312742e+26|6.665582502e+26|6.665582502e+28
1.275246731e+06|4.734861352e+26|7.630206711e+26|9.425351437e+26|6.925155477e+26|6.925155477e+28
1.277160454e+06|3.369805311e+26|7.464432685e+26|9.645685350e+26|6.465024854e+26|6.465024854e+28
1.279333532e+06|4.174188099e+26|7.547631713e+26|9.510285802e+26|6.614050546e+26|6.614050546e+28
1.281299109e+06|4.005607383e+26|6.808211483e+26|9.046939014e+26|6.289198969e+26|6.289198969e+28
1.283490580e+06|3.740858553e+26|7.221051677e+26|9.500124567e+26|6.490827594e+26|6.490827594e+28
1.285392848e+06|4.865418197e+26|7.892578312e+26|9.314371746e+26|7.011177170e+26|7.011177170e+28
1.287689061e+06|4.809942412e+26|7.042334177e+26|9.154006002e+26|6.818867942e+26|6.818867942e+28
1.289980544e+06|4.175411284e+26|7.593671330e+26|9.937559216e+26|7.010899792e+26|7.010899792e+28
1.291876957e+06|3.988039563e+26|7.038656412e+26|9.289853844e+26|6.463405513e+26|6.463405513e+28
1.293934439e+06|5.262945880e+26|8.295726464e+26|1.005622293e+27|7.328311088e+26|7.328311088e+28
1.295982780e+06|4.808616059e+26|8.580204668e+26|1.001080539e+27|7.275819923e+26|7.275819923e+28
1.297986448e+06|4.352022058e+26|7.300347815e+26|1.008278842e+27|6.821993834e+26|6.821993834e+28
1.299957049e+06|4.458229451e+26|8.021015378e+26|1.005012292e+27|7.127222288e+26|7.127222288e+28
1.302026596e+06|5.340483370e+26|7.728008875e+26|9.848561801e+26|7.180609782e+26|7.180609782e+28
1.304278400e+06|4.912684803e+26|8.177901692e+26|1.007810737e+27|7.279367946e+26|7.279367946e+28
1.306396200e+06|5.092451673e+26|7.775764166e+26|1.000038953e+27|7.266855425e+26|7.266855425e+28
1.308372447e+06|4.687568644e+26|8.128145642e+26|9.886621881e+26|7.169650146e+26|7.169650146e+28
1.310384162e+06|5.235873768e+26|8.476672781e+26|1.020539724e+27|7.570694072e+26|7.570694072e+28
1.312307793e+06|4.771584603e+26|8.488958443e+26|9.921757994e+26|7.335324874e+26|7.335324874e+28
1.314427007e+06|4.915614826e+26|7.714052025e+26|1.009769713e+27|7.224484595e+26|7.224484595e+28
1.316636392e+06|5.094265332e+26|8.137212336e+26|1.004275475e+27|7.249533319e+26|7.249533319e+28
1.319110342e+06|4.789832614e+26|7.845338894e+26|1.028502822e+27|7.183167878e+26|7.183167878e+28
1.321388022e+06|4.805348156e+26|8.892960978e+26|1.042370100e+27|7.491362131e+26|7.491362131e+28
1.323870716e+06|5.227773459e+26|8.136621665e+26|1.015126365e+27|7.408020397e+26|7.408020397e+28
1.325997527e+06|5.074653474e+26|7.788110969e+26|9.735370561e+26|7.116182504e+26|7.116182504e+28
1.327757990e+06|4.200381518e+26|8.347582355e+26|1.033084560e+27|7.268635844e+26|7.268635844e+28
1.329762802e+06|4.458756962e+26|8.855007710e+26|1.050677911e+27|7.518239927e+26|7.518239927e+28
1.331383543e+06|5.896221521e+26|9.106721750e+26|1.042133043e+27|7.929269830e+26|7.929269830e+28
